/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_3128.smt2 UNKNOWN 119904 120007 1199040000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_370.smt2 UNKNOWN 119921 120004 1199210000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_496.smt2 UNKNOWN 119984 120008 1199850000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_5755.smt2 UNKNOWN 119945 120002 1199450000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_8076.smt2 UNKNOWN 119992 120002 1199920000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_8311.smt2 UNKNOWN 119886 120008 1198870000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_958.smt2 UNKNOWN 119940 120008 1199400000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_9761.smt2 UNKNOWN 120005 120007 1200050000 -1
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/brummayerbiere4/unconstrained04.smt2 UNKNOWN 42794 42809 427940000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/brummayerbiere4/unconstrained05.smt2 UNKNOWN 44234 44235 442340000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/brummayerbiere4/unconstrained10.smt2 UNKNOWN 120066 120094 1200660000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_10016.smt2 UNKNOWN 119942 120011 1199420000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_10055.smt2 UNKNOWN 119986 120008 1199870000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_10085.smt2 UNKNOWN 119943 120007 1199430000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_1008.smt2 UNKNOWN 119873 120009 1198730000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_10115.smt2 UNKNOWN 119981 120006 1199810000 0
/raid/steuber/Benchmarks/srem_sdiv_mul_sat/QF_BV/Sage2/bench_10130.smt2 UNKNOWN 119858 120006 1198590000 0
