/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw064.smt2 UNSAT 868 864 7906550 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw080.smt2 UNSAT 1005 4344 9541648 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw096.smt2 UNSAT 1308 1313 12348544 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw112.smt2 UNSAT 1930 1975 18399262 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw128.smt2 UNSAT 2788 2830 26958133 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw160.smt2 UNSAT 4623 4667 44982424 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw192.smt2 UNSAT 7387 7443 72402254 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw224.smt2 UNSAT 15519 15536 153523665 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw256.smt2 UNSAT 18430 18407 182486718 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw320.smt2 UNSAT 10324 10323 100996632 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw384.smt2 UNSAT 36394 36433 360758336 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw448.smt2 UNSAT 87367 87427 869586009 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov2bw512.smt2 UNKNOWN 119964 120023 1199640000 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0032.smt2 UNSAT 100 121 292890 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0064.smt2 UNSAT 184 224 1143085 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0128.smt2 UNSAT 437 466 3656074 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0256.smt2 UNSAT 752 760 6359855 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0384.smt2 UNSAT 1483 1519 13324932 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0512.smt2 UNSAT 2485 2543 23121532 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0640.smt2 UNSAT 3858 3836 36086191 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0768.smt2 UNSAT 5523 5546 52039085 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw0896.smt2 UNSAT 7581 7592 71956939 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/smulov3bw1024.smt2 UNSAT 10051 10033 95530588 1
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw016.smt2 UNSAT 103 161 597540 2
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere2/umulov1bw032.smt2 UNSAT 240 271 1764670 2
