name status status satpart satpart
/QF_BV/brummayerbiere2/smulov1bw32.smt2 UNSAT UNKNOWN 9233 1199320
/QF_BV/brummayerbiere2/smulov1bw48.smt2 UNSAT UNKNOWN 9254 1199690
/QF_BV/brummayerbiere2/smulov2bw016.smt2 UNSAT UNSAT 893 90
/QF_BV/brummayerbiere2/smulov2bw032.smt2 UNSAT UNSAT 2888 377
/QF_BV/brummayerbiere2/smulov2bw048.smt2 UNSAT UNSAT 4226 847
/QF_BV/brummayerbiere2/smulov2bw064.smt2 UNSAT UNSAT 10449 2890
/QF_BV/brummayerbiere2/smulov2bw080.smt2 UNSAT UNSAT 10609 8087
/QF_BV/brummayerbiere2/smulov2bw096.smt2 UNSAT UNSAT 9469 16404
/QF_BV/brummayerbiere2/smulov2bw112.smt2 UNSAT UNSAT 12525 8890
/QF_BV/brummayerbiere2/smulov2bw128.smt2 UNSAT UNSAT 29803 11458
/QF_BV/brummayerbiere2/smulov2bw160.smt2 UNSAT UNSAT 32026 22529
/QF_BV/brummayerbiere2/smulov2bw192.smt2 UNSAT UNSAT 43406 23999
/QF_BV/brummayerbiere2/smulov2bw224.smt2 UNSAT UNSAT 96909 26099
/QF_BV/brummayerbiere2/smulov2bw256.smt2 UNSAT UNSAT 126182 76137
/QF_BV/brummayerbiere2/smulov2bw320.smt2 UNSAT UNSAT 242183 51685
/QF_BV/brummayerbiere2/smulov2bw384.smt2 UNSAT UNSAT 432557 75676
/QF_BV/brummayerbiere2/smulov2bw448.smt2 UNSAT UNSAT 490570 76142
/QF_BV/brummayerbiere2/smulov2bw512.smt2 UNKNOWN UNSAT 1199420 387381
/QF_BV/brummayerbiere2/smulov3bw0032.smt2 UNSAT UNSAT 312 3
/QF_BV/brummayerbiere2/smulov3bw0064.smt2 UNSAT UNSAT 1183 12
/QF_BV/brummayerbiere2/smulov3bw0128.smt2 UNSAT UNSAT 3676 48
/QF_BV/brummayerbiere2/smulov3bw0256.smt2 UNSAT UNSAT 6451 213
/QF_BV/brummayerbiere2/smulov3bw0384.smt2 UNSAT UNSAT 13291 573
/QF_BV/brummayerbiere2/smulov3bw0512.smt2 UNSAT UNSAT 23133 941
/QF_BV/brummayerbiere2/smulov3bw0640.smt2 UNSAT UNSAT 36159 1584
/QF_BV/brummayerbiere2/smulov3bw0768.smt2 UNSAT UNSAT 51534 2464
/QF_BV/brummayerbiere2/smulov3bw0896.smt2 UNSAT UNSAT 71511 3234
/QF_BV/brummayerbiere2/smulov3bw1024.smt2 UNSAT UNSAT 93636 3964
