name status status satpart satpart
/QF_BV/float/test_v5_r15_vr5_c1_s23844.smt2 UNKNOWN UNSAT 1199330 886573
/QF_BV/float/test_v5_r15_vr5_c1_s26657.smt2 UNKNOWN UNKNOWN 1198990 1199360
/QF_BV/float/test_v5_r15_vr5_c1_s8246.smt2 UNKNOWN UNKNOWN 1199290 1199600
/QF_BV/float/test_v7_r12_vr10_c1_s18160.smt2 UNKNOWN UNKNOWN 1199710 1199770
/QF_BV/float/test_v7_r12_vr1_c1_s10576.smt2 UNKNOWN UNKNOWN 1199490 1199230
/QF_BV/float/test_v7_r12_vr1_c1_s22787.smt2 UNKNOWN UNKNOWN 1199800 1199760
/QF_BV/float/test_v7_r12_vr1_c1_s703.smt2 UNKNOWN UNKNOWN 1199600 1199420
/QF_BV/float/test_v7_r17_vr10_c1_s3680.smt2 UNKNOWN UNKNOWN 1199580 1199620
/QF_BV/float/test_v7_r17_vr1_c1_s24331.smt2 UNKNOWN UNKNOWN 1199710 1199090
/QF_BV/float/test_v7_r17_vr1_c1_s30331.smt2 UNKNOWN UNKNOWN 1199720 1199590
/QF_BV/float/test_v7_r17_vr5_c1_s25451.smt2 UNKNOWN UNKNOWN 1199200 1199350
/QF_BV/float/test_v7_r17_vr5_c1_s2807.smt2 UNKNOWN UNKNOWN 1199470 1199350
/QF_BV/float/test_v7_r7_vr1_c1_s24449.smt2 UNSAT UNSAT 888805 642842
/QF_BV/galois/iffyInterleavedModMult-128.smt2 UNKNOWN UNKNOWN 1199560 1199850
/QF_BV/galois/iffyInterleavedModMult-32.smt2 UNKNOWN UNKNOWN 1199440 1199130
/QF_BV/galois/iffyInterleavedModMult-4.smt2 UNSAT UNSAT 214 258
/QF_BV/galois/iffyInterleavedModMult-8.smt2 UNKNOWN UNKNOWN 1199320 1199040
/QF_BV/log-slicing/bvmul_10.smt2 UNSAT UNSAT 18794 18136
/QF_BV/log-slicing/bvmul_11.smt2 UNSAT UNSAT 81369 65854
/QF_BV/log-slicing/bvmul_12.smt2 UNSAT UNSAT 269603 170157
/QF_BV/log-slicing/bvmul_13.smt2 UNSAT UNSAT 1030867 894682
/QF_BV/log-slicing/bvmul_14.smt2 UNKNOWN UNKNOWN 1199840 1199750
/QF_BV/log-slicing/bvmul_15.smt2 UNKNOWN UNKNOWN 1199810 1199660
/QF_BV/log-slicing/bvmul_16.smt2 UNKNOWN UNKNOWN 1199910 1199350
/QF_BV/log-slicing/bvmul_17.smt2 UNKNOWN UNKNOWN 1199120 1199850
/QF_BV/log-slicing/bvmul_18.smt2 UNKNOWN UNKNOWN 1199430 1199740
/QF_BV/log-slicing/bvsdiv_15.smt2 UNSAT UNSAT 49856 44564
/QF_BV/log-slicing/bvsdiv_16.smt2 UNSAT UNSAT 124742 119466
/QF_BV/log-slicing/bvsdiv_17.smt2 UNSAT UNSAT 247292 310833
/QF_BV/log-slicing/bvsdiv_18.smt2 UNSAT UNSAT 715234 842413
/QF_BV/log-slicing/bvsdiv_19.smt2 UNKNOWN UNKNOWN 1199810 1199050
/QF_BV/log-slicing/bvsdiv_20.smt2 UNKNOWN UNKNOWN 1199720 1199330
/QF_BV/log-slicing/bvsdiv_21.smt2 UNKNOWN UNKNOWN 1199250 1199050
