name status time real satpart round
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1168.smt2 UNSAT 96 76 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1169.smt2 UNSAT 95 122 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_116.smt2 UNSAT 98 132 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1170.smt2 UNSAT 105 136 135 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1171.smt2 UNSAT 98 133 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1172.smt2 UNSAT 126 110 295 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1173.smt2 UNSAT 135 131 447 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1174.smt2 UNSAT 147 157 446 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1175.smt2 UNSAT 144 109 449 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1176.smt2 UNSAT 96 78 50 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1177.smt2 UNSAT 107 106 105 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1178.smt2 UNSAT 105 62 104 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1179.smt2 UNSAT 108 132 105 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1180.smt2 UNSAT 106 94 55 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1181.smt2 UNSAT 106 61 114 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1182.smt2 UNSAT 105 150 112 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1183.smt2 UNSAT 105 99 114 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1184.smt2 UNSAT 95 57 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1185.smt2 UNSAT 98 129 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1186.smt2 UNSAT 95 90 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1187.smt2 UNSAT 107 147 133 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1188.smt2 UNSAT 96 89 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1189.smt2 UNSAT 94 97 57 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1190.smt2 UNSAT 107 134 119 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1191.smt2 UNSAT 106 97 112 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1192.smt2 UNSAT 115 109 118 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1194.smt2 UNSAT 98 129 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1198.smt2 UNSAT 102 85 55 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1199.smt2 UNSAT 110 94 115 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_11.smt2 UNSAT 97 129 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1200.smt2 UNSAT 105 156 115 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1201.smt2 UNSAT 115 74 115 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1211.smt2 UNSAT 98 87 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1219.smt2 UNSAT 98 110 4 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1227.smt2 UNSAT 94 148 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_122.smt2 UNSAT 97 90 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1234.smt2 UNSAT 102 119 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1241.smt2 UNSAT 98 69 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1244.smt2 UNSAT 98 65 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1245.smt2 UNSAT 98 112 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1246.smt2 UNSAT 197 162 1057 3
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1247.smt2 UNSAT 96 93 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1249.smt2 UNSAT 97 56 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1250.smt2 UNSAT 94 143 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1251.smt2 UNSAT 97 53 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1253.smt2 UNSAT 96 44 3 -1
